Category	ID	Term	adj_pval	Orthogroups	Genes
MF	GO:0052906	tRNA (guanine(37)-N(1))-methyltransferase activity	0.00709	OG0013554	Tfasc_v1.06100
MF	GO:0033853	aspartate-prephenate aminotransferase activity	0.00709	OG0001005	Tfasc_v1.18249
MF	GO:0033854	glutamate-prephenate aminotransferase activity	0.00709	OG0001005	Tfasc_v1.18249
MF	GO:0031409	pigment binding	0.00709	OG0003201	Tfasc_v1.08676
MF	GO:0010280	UDP-L-rhamnose synthase activity	0.01061	OG0000484	Tfasc_v1.14214
MF	GO:0050377	UDP-glucose 4,6-dehydratase activity	0.01061	OG0000484	Tfasc_v1.14214
MF	GO:0004830	tryptophan-tRNA ligase activity	0.01061	OG0008824	Tfasc_v1.24106
MF	GO:0004605	phosphatidate cytidylyltransferase activity	0.01762	OG0005029	Tfasc_v1.28224
MF	GO:0008460	dTDP-glucose 4,6-dehydratase activity	0.01762	OG0000484	Tfasc_v1.14214
MF	GO:0004765	shikimate kinase activity	0.01762	OG0013730	Tfasc_v1.18494
MF	GO:0017050	D-erythro-sphingosine kinase activity	0.01762	OG0017488	Tfasc_v1.06121
MF	GO:0008253	5'-nucleotidase activity	0.02111	OG0010748	Tfasc_v1.11961
MF	GO:0033612	receptor serine/threonine kinase binding	0.02805	OG0014036	Tfasc_v1.17320
MF	GO:0004024	alcohol dehydrogenase activity, zinc-dependent	0.02805	OG0013374	Tfasc_v1.02565
MF	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase activity	0.02805	OG0013374	Tfasc_v1.02565
MF	GO:0001727	lipid kinase activity	0.02805	OG0017488	Tfasc_v1.06121
MF	GO:0004784	superoxide dismutase activity	0.0315	OG0011702	Tfasc_v1.00356
MF	GO:0030170	pyridoxal phosphate binding	0.04565	OG0010183, OG0001005	Tfasc_v1.17586, Tfasc_v1.18249
MF	GO:0005525	GTP binding	0.04982	OG0001296, OG0000782, OG0019575	Tfasc_v1.09523, Tfasc_v1.11037, Tfasc_v1.20418
CC	GO:0009654	photosystem II oxygen evolving complex	0.0055	OG0011628, OG0005430	Tfasc_v1.00140, Tfasc_v1.00900
CC	GO:0009782	photosystem I antenna complex	0.0102	OG0003201	Tfasc_v1.08676
CC	GO:0030427	site of polarized growth	0.0102	OG0000782	Tfasc_v1.11037
CC	GO:0005731	nucleolus organizer region	0.0102	OG0013487	Tfasc_v1.11646
CC	GO:1990745	EARP complex	0.0102	OG0012350	Tfasc_v1.06746
CC	GO:0009507	chloroplast	0.0148	OG0017230, OG0005430, OG0006343, OG0003201, OG0005848, OG0005189, OG0009719, OG0001005, OG0013730, OG0016807, OG0019575, OG0012010, OG0008824, OG0010123	Tfasc_v1.00170, Tfasc_v1.00900, Tfasc_v1.05802, Tfasc_v1.08676, Tfasc_v1.14149, Tfasc_v1.15667, Tfasc_v1.16188, Tfasc_v1.18249, Tfasc_v1.18494, Tfasc_v1.20276, Tfasc_v1.20418, Tfasc_v1.21623, Tfasc_v1.24106, Tfasc_v1.26852
CC	GO:0005672	transcription factor TFIIA complex	0.0152	OG0006711	Tfasc_v1.28014
CC	GO:0005911	cell-cell junction	0.0153	OG0010410, OG0001146	Tfasc_v1.07746, Tfasc_v1.12615
CC	GO:1990298	bub1-bub3 complex	0.0202	OG0004067	Tfasc_v1.12078
CC	GO:0033597	mitotic checkpoint complex	0.0202	OG0004067	Tfasc_v1.12078
CC	GO:0031595	nuclear proteasome complex	0.0202	OG0001530	Tfasc_v1.17532
CC	GO:0048226	Casparian strip	0.0302	OG0012490	Tfasc_v1.04985
CC	GO:0005737	cytoplasm	0.0308	OG0017230, OG0004303, OG0011702, OG0011267, OG0005430, OG0013374, OG0008498, OG0001492, OG0006343, OG0013554, OG0017488, OG0012350, OG0012841, OG0015195, OG0003201, OG0000482, OG0000782, OG0013487, OG0010782, OG0004067, OG0011765, OG0005848, OG0005189, OG0009719, OG0001530, OG0010183, OG0013401, OG0015047, OG0001005, OG0013730, OG0016807, OG0019575, OG0012010, OG0011918, OG0008824, OG0010000, OG0010123, OG0002985, OG0010605, OG0004764, OG0009195	Tfasc_v1.00170, Tfasc_v1.00244, Tfasc_v1.00356, Tfasc_v1.00816, Tfasc_v1.00900, Tfasc_v1.02565, Tfasc_v1.04638, Tfasc_v1.05015, Tfasc_v1.05802, Tfasc_v1.06100, Tfasc_v1.06121, Tfasc_v1.06746, Tfasc_v1.06884, Tfasc_v1.08278, Tfasc_v1.08676, Tfasc_v1.09425, Tfasc_v1.11037, Tfasc_v1.11646, Tfasc_v1.11905, Tfasc_v1.12078, Tfasc_v1.12370, Tfasc_v1.14149, Tfasc_v1.15667, Tfasc_v1.16188, Tfasc_v1.17532, Tfasc_v1.17586, Tfasc_v1.17936, Tfasc_v1.17961, Tfasc_v1.18249, Tfasc_v1.18494, Tfasc_v1.20276, Tfasc_v1.20418, Tfasc_v1.21623, Tfasc_v1.23237, Tfasc_v1.24106, Tfasc_v1.26612, Tfasc_v1.26852, Tfasc_v1.28122, Tfasc_v1.28557, Tfasc_v1.29190, Tfasc_v1.29851
CC	GO:0030904	retromer complex	0.0352	OG0015047	Tfasc_v1.17961
CC	GO:0019773	proteasome core complex, alpha-subunit complex	0.0401	OG0010605	Tfasc_v1.28557
CC	GO:0019898	extrinsic component of membrane	0.0446	OG0011628, OG0005430	Tfasc_v1.00140, Tfasc_v1.00900
